stationID,startTime,endTime,inNums,outNums
0,2019-01-29 08:40:00,2019-01-29 08:50:00,426,89
0,2019-01-29 08:50:00,2019-01-29 09:00:00,334,79
0,2019-01-29 09:00:00,2019-01-29 09:10:00,326,80
0,2019-01-29 09:10:00,2019-01-29 09:20:00,248,83
0,2019-01-29 09:20:00,2019-01-29 09:30:00,226,79
0,2019-01-29 09:30:00,2019-01-29 09:40:00,187,76
0,2019-01-29 09:40:00,2019-01-29 09:50:00,162,61
0,2019-01-29 09:50:00,2019-01-29 10:00:00,177,76
0,2019-01-29 10:00:00,2019-01-29 10:10:00,166,74
0,2019-01-29 10:10:00,2019-01-29 10:20:00,161,67
0,2019-01-29 10:20:00,2019-01-29 10:30:00,142,57
0,2019-01-29 10:30:00,2019-01-29 10:40:00,137,59
0,2019-01-29 10:40:00,2019-01-29 10:50:00,114,51
0,2019-01-29 10:50:00,2019-01-29 11:00:00,121,51
0,2019-01-29 11:00:00,2019-01-29 11:10:00,111,47
0,2019-01-29 11:10:00,2019-01-29 11:20:00,100,38
0,2019-01-29 11:20:00,2019-01-29 11:30:00,118,54
0,2019-01-29 11:30:00,2019-01-29 11:40:00,110,56
0,2019-01-29 11:40:00,2019-01-29 11:50:00,118,56
0,2019-01-29 11:50:00,2019-01-29 12:00:00,141,84
0,2019-01-29 12:00:00,2019-01-29 12:10:00,145,82
0,2019-01-29 12:10:00,2019-01-29 12:20:00,144,63
0,2019-01-29 12:20:00,2019-01-29 12:30:00,133,55
0,2019-01-29 12:30:00,2019-01-29 12:40:00,119,44
0,2019-01-29 12:40:00,2019-01-29 12:50:00,121,48
0,2019-01-29 12:50:00,2019-01-29 13:00:00,123,51
0,2019-01-29 13:00:00,2019-01-29 13:10:00,122,53
0,2019-01-29 13:10:00,2019-01-29 13:20:00,123,53
0,2019-01-29 13:20:00,2019-01-29 13:30:00,114,45
0,2019-01-29 13:30:00,2019-01-29 13:40:00,110,45
0,2019-01-29 13:40:00,2019-01-29 13:50:00,117,48
0,2019-01-29 13:50:00,2019-01-29 14:00:00,108,46
0,2019-01-29 14:00:00,2019-01-29 14:10:00,109,51
0,2019-01-29 14:10:00,2019-01-29 14:20:00,100,43
0,2019-01-29 14:20:00,2019-01-29 14:30:00,100,44
0,2019-01-29 14:30:00,2019-01-29 14:40:00,105,46
0,2019-01-29 14:40:00,2019-01-29 14:50:00,109,45
0,2019-01-29 14:50:00,2019-01-29 15:00:00,95,37
0,2019-01-29 15:00:00,2019-01-29 15:10:00,94,38
0,2019-01-29 15:10:00,2019-01-29 15:20:00,92,39
0,2019-01-29 15:20:00,2019-01-29 15:30:00,98,44
0,2019-01-29 15:30:00,2019-01-29 15:40:00,94,38
0,2019-01-29 15:40:00,2019-01-29 15:50:00,96,41
0,2019-01-29 15:50:00,2019-01-29 16:00:00,106,44
0,2019-01-29 16:00:00,2019-01-29 16:10:00,102,51
0,2019-01-29 16:10:00,2019-01-29 16:20:00,101,42
0,2019-01-29 16:20:00,2019-01-29 16:30:00,114,52
0,2019-01-29 16:30:00,2019-01-29 16:40:00,108,55
0,2019-01-29 16:40:00,2019-01-29 16:50:00,123,65
0,2019-01-29 16:50:00,2019-01-29 17:00:00,161,105
0,2019-01-29 17:00:00,2019-01-29 17:10:00,210,175
0,2019-01-29 17:10:00,2019-01-29 17:20:00,177,106
0,2019-01-29 17:20:00,2019-01-29 17:30:00,171,119
0,2019-01-29 17:30:00,2019-01-29 17:40:00,157,106
0,2019-01-29 17:40:00,2019-01-29 17:50:00,127,58
0,2019-01-29 17:50:00,2019-01-29 18:00:00,107,38
0,2019-01-29 18:00:00,2019-01-29 18:10:00,92,36
0,2019-01-29 18:10:00,2019-01-29 18:20:00,87,29
0,2019-01-29 18:20:00,2019-01-29 18:30:00,71,24
0,2019-01-29 18:30:00,2019-01-29 18:40:00,64,25
0,2019-01-29 18:40:00,2019-01-29 18:50:00,56,23
0,2019-01-29 18:50:00,2019-01-29 19:00:00,64,28
0,2019-01-29 19:00:00,2019-01-29 19:10:00,51,20
0,2019-01-29 19:10:00,2019-01-29 19:20:00,51,20
0,2019-01-29 19:20:00,2019-01-29 19:30:00,46,21
0,2019-01-29 19:30:00,2019-01-29 19:40:00,53,28
0,2019-01-29 19:40:00,2019-01-29 19:50:00,47,22
0,2019-01-29 19:50:00,2019-01-29 20:00:00,51,19
0,2019-01-29 20:00:00,2019-01-29 20:10:00,43,19
0,2019-01-29 20:10:00,2019-01-29 20:20:00,43,17
0,2019-01-29 20:20:00,2019-01-29 20:30:00,42,14
0,2019-01-29 20:30:00,2019-01-29 20:40:00,43,14
0,2019-01-29 20:40:00,2019-01-29 20:50:00,37,12
0,2019-01-29 20:50:00,2019-01-29 21:00:00,32,13
0,2019-01-29 21:00:00,2019-01-29 21:10:00,32,11
0,2019-01-29 21:10:00,2019-01-29 21:20:00,29,9
0,2019-01-29 21:20:00,2019-01-29 21:30:00,28,11
0,2019-01-29 21:30:00,2019-01-29 21:40:00,21,8
0,2019-01-29 21:40:00,2019-01-29 21:50:00,22,9
0,2019-01-29 21:50:00,2019-01-29 22:00:00,19,6
0,2019-01-29 22:00:00,2019-01-29 22:10:00,17,7
0,2019-01-29 22:10:00,2019-01-29 22:20:00,18,8
0,2019-01-29 22:20:00,2019-01-29 22:30:00,12,4
0,2019-01-29 22:30:00,2019-01-29 22:40:00,11,4
0,2019-01-29 22:40:00,2019-01-29 22:50:00,5,3
0,2019-01-29 22:50:00,2019-01-29 23:00:00,1,1
0,2019-01-29 23:00:00,2019-01-29 23:10:00,1,1
0,2019-01-29 23:10:00,2019-01-29 23:20:00,1,1
0,2019-01-29 23:20:00,2019-01-29 23:30:00,0,0
0,2019-01-29 23:30:00,2019-01-29 23:40:00,0,0
0,2019-01-29 23:40:00,2019-01-29 23:50:00,1,1
0,2019-01-29 23:50:00,2019-01-30 00:00:00,0,0
1,2019-01-29 00:00:00,2019-01-29 00:10:00,1,1
1,2019-01-29 00:10:00,2019-01-29 00:20:00,0,0
1,2019-01-29 00:20:00,2019-01-29 00:30:00,1,1
1,2019-01-29 00:30:00,2019-01-29 00:40:00,0,0
1,2019-01-29 00:40:00,2019-01-29 00:50:00,1,1
1,2019-01-29 00:50:00,2019-01-29 01:00:00,0,0
1,2019-01-29 01:00:00,2019-01-29 01:10:00,0,0
1,2019-01-29 01:10:00,2019-01-29 01:20:00,0,0
1,2019-01-29 01:20:00,2019-01-29 01:30:00,0,0
1,2019-01-29 01:30:00,2019-01-29 01:40:00,0,0
1,2019-01-29 01:40:00,2019-01-29 01:50:00,0,0
1,2019-01-29 01:50:00,2019-01-29 02:00:00,0,0
1,2019-01-29 02:00:00,2019-01-29 02:10:00,0,0
1,2019-01-29 02:10:00,2019-01-29 02:20:00,0,0
1,2019-01-29 02:20:00,2019-01-29 02:30:00,0,0
1,2019-01-29 02:30:00,2019-01-29 02:40:00,0,0
1,2019-01-29 02:40:00,2019-01-29 02:50:00,0,0
1,2019-01-29 02:50:00,2019-01-29 03:00:00,0,0
1,2019-01-29 03:00:00,2019-01-29 03:10:00,0,0
1,2019-01-29 03:10:00,2019-01-29 03:20:00,0,0
1,2019-01-29 03:20:00,2019-01-29 03:30:00,1,1
1,2019-01-29 03:30:00,2019-01-29 03:40:00,0,0
1,2019-01-29 03:40:00,2019-01-29 03:50:00,0,0
1,2019-01-29 03:50:00,2019-01-29 04:00:00,0,0
1,2019-01-29 04:00:00,2019-01-29 04:10:00,0,0
1,2019-01-29 04:10:00,2019-01-29 04:20:00,1,1
1,2019-01-29 04:20:00,2019-01-29 04:30:00,0,0
1,2019-01-29 04:30:00,2019-01-29 04:40:00,0,0
1,2019-01-29 04:40:00,2019-01-29 04:50:00,0,0
1,2019-01-29 04:50:00,2019-01-29 05:00:00,0,0
1,2019-01-29 05:00:00,2019-01-29 05:10:00,0,0
1,2019-01-29 05:10:00,2019-01-29 05:20:00,0,0
1,2019-01-29 05:20:00,2019-01-29 05:30:00,0,0
1,2019-01-29 05:30:00,2019-01-29 05:40:00,1,1
1,2019-01-29 05:40:00,2019-01-29 05:50:00,6,1
1,2019-01-29 05:50:00,2019-01-29 06:00:00,14,3
1,2019-01-29 06:00:00,2019-01-29 06:10:00,14,3
1,2019-01-29 06:10:00,2019-01-29 06:20:00,16,4
1,2019-01-29 06:20:00,2019-01-29 06:30:00,26,4
1,2019-01-29 06:30:00,2019-01-29 06:40:00,39,6
1,2019-01-29 06:40:00,2019-01-29 06:50:00,46,7
1,2019-01-29 06:50:00,2019-01-29 07:00:00,77,6
1,2019-01-29 07:00:00,2019-01-29 07:10:00,87,9
1,2019-01-29 07:10:00,2019-01-29 07:20:00,124,10
1,2019-01-29 07:20:00,2019-01-29 07:30:00,188,10
1,2019-01-29 07:30:00,2019-01-29 07:40:00,217,9
1,2019-01-29 07:40:00,2019-01-29 07:50:00,278,11
1,2019-01-29 07:50:00,2019-01-29 08:00:00,322,14
1,2019-01-29 08:00:00,2019-01-29 08:10:00,376,13
1,2019-01-29 08:10:00,2019-01-29 08:20:00,404,15
1,2019-01-29 08:20:00,2019-01-29 08:30:00,373,13
1,2019-01-29 08:30:00,2019-01-29 08:40:00,371,12
1,2019-01-29 08:40:00,2019-01-29 08:50:00,283,11
1,2019-01-29 08:50:00,2019-01-29 09:00:00,222,10
1,2019-01-29 09:00:00,2019-01-29 09:10:00,229,11
1,2019-01-29 09:10:00,2019-01-29 09:20:00,176,10
1,2019-01-29 09:20:00,2019-01-29 09:30:00,116,9
1,2019-01-29 09:30:00,2019-01-29 09:40:00,100,11
1,2019-01-29 09:40:00,2019-01-29 09:50:00,83,13
1,2019-01-29 09:50:00,2019-01-29 10:00:00,72,10
1,2019-01-29 10:00:00,2019-01-29 10:10:00,66,10
1,2019-01-29 10:10:00,2019-01-29 10:20:00,60,9
1,2019-01-29 10:20:00,2019-01-29 10:30:00,58,9
1,2019-01-29 10:30:00,2019-01-29 10:40:00,58,9
1,2019-01-29 10:40:00,2019-01-29 10:50:00,56,9
1,2019-01-29 10:50:00,2019-01-29 11:00:00,52,9
1,2019-01-29 11:00:00,2019-01-29 11:10:00,49,8
1,2019-01-29 11:10:00,2019-01-29 11:20:00,50,8
1,2019-01-29 11:20:00,2019-01-29 11:30:00,52,8
1,2019-01-29 11:30:00,2019-01-29 11:40:00,48,8
1,2019-01-29 11:40:00,2019-01-29 11:50:00,51,9
1,2019-01-29 11:50:00,2019-01-29 12:00:00,50,8
1,2019-01-29 12:00:00,2019-01-29 12:10:00,54,11
1,2019-01-29 12:10:00,2019-01-29 12:20:00,58,15
1,2019-01-29 12:20:00,2019-01-29 12:30:00,61,15
1,2019-01-29 12:30:00,2019-01-29 12:40:00,67,19
1,2019-01-29 12:40:00,2019-01-29 12:50:00,69,23
1,2019-01-29 12:50:00,2019-01-29 13:00:00,59,13
1,2019-01-29 13:00:00,2019-01-29 13:10:00,61,11
1,2019-01-29 13:10:00,2019-01-29 13:20:00,55,9
1,2019-01-29 13:20:00,2019-01-29 13:30:00,54,9
1,2019-01-29 13:30:00,2019-01-29 13:40:00,55,9
1,2019-01-29 13:40:00,2019-01-29 13:50:00,53,9
1,2019-01-29 13:50:00,2019-01-29 14:00:00,50,9
1,2019-01-29 14:00:00,2019-01-29 14:10:00,47,9
1,2019-01-29 14:10:00,2019-01-29 14:20:00,47,9
1,2019-01-29 14:20:00,2019-01-29 14:30:00,44,9
1,2019-01-29 14:30:00,2019-01-29 14:40:00,44,8
1,2019-01-29 14:40:00,2019-01-29 14:50:00,43,7
1,2019-01-29 14:50:00,2019-01-29 15:00:00,44,8
1,2019-01-29 15:00:00,2019-01-29 15:10:00,41,9
1,2019-01-29 15:10:00,2019-01-29 15:20:00,45,6
1,2019-01-29 15:20:00,2019-01-29 15:30:00,43,7
1,2019-01-29 15:30:00,2019-01-29 15:40:00,40,7
1,2019-01-29 15:40:00,2019-01-29 15:50:00,41,8
1,2019-01-29 15:50:00,2019-01-29 16:00:00,38,8
1,2019-01-29 16:00:00,2019-01-29 16:10:00,44,8
1,2019-01-29 16:10:00,2019-01-29 16:20:00,43,8
1,2019-01-29 16:20:00,2019-01-29 16:30:00,45,7
1,2019-01-29 16:30:00,2019-01-29 16:40:00,40,7
1,2019-01-29 16:40:00,2019-01-29 16:50:00,46,7
1,2019-01-29 16:50:00,2019-01-29 17:00:00,42,6
1,2019-01-29 17:00:00,2019-01-29 17:10:00,47,9
1,2019-01-29 17:10:00,2019-01-29 17:20:00,52,8
1,2019-01-29 17:20:00,2019-01-29 17:30:00,57,7
1,2019-01-29 17:30:00,2019-01-29 17:40:00,55,7
1,2019-01-29 17:40:00,2019-01-29 17:50:00,58,7
1,2019-01-29 17:50:00,2019-01-29 18:00:00,64,8
1,2019-01-29 18:00:00,2019-01-29 18:10:00,63,8
1,2019-01-29 18:10:00,2019-01-29 18:20:00,60,7
1,2019-01-29 18:20:00,2019-01-29 18:30:00,55,5
1,2019-01-29 18:30:00,2019-01-29 18:40:00,53,7
1,2019-01-29 18:40:00,2019-01-29 18:50:00,45,4
1,2019-01-29 18:50:00,2019-01-29 19:00:00,40,5
1,2019-01-29 19:00:00,2019-01-29 19:10:00,37,5
1,2019-01-29 19:10:00,2019-01-29 19:20:00,32,4
1,2019-01-29 19:20:00,2019-01-29 19:30:00,34,5
1,2019-01-29 19:30:00,2019-01-29 19:40:00,28,6
1,2019-01-29 19:40:00,2019-01-29 19:50:00,25,4
1,2019-01-29 19:50:00,2019-01-29 20:00:00,23,3
1,2019-01-29 20:00:00,2019-01-29 20:10:00,23,4
1,2019-01-29 20:10:00,2019-01-29 20:20:00,24,5
1,2019-01-29 20:20:00,2019-01-29 20:30:00,23,4
1,2019-01-29 20:30:00,2019-01-29 20:40:00,21,3
1,2019-01-29 20:40:00,2019-01-29 20:50:00,20,3
1,2019-01-29 20:50:00,2019-01-29 21:00:00,17,1
1,2019-01-29 21:00:00,2019-01-29 21:10:00,19,2
1,2019-01-29 21:10:00,2019-01-29 21:20:00,20,2
1,2019-01-29 21:20:00,2019-01-29 21:30:00,20,2
1,2019-01-29 21:30:00,2019-01-29 21:40:00,14,2
1,2019-01-29 21:40:00,2019-01-29 21:50:00,15,2
1,2019-01-29 21:50:00,2019-01-29 22:00:00,14,2
1,2019-01-29 22:00:00,2019-01-29 22:10:00,12,2
1,2019-01-29 22:10:00,2019-01-29 22:20:00,11,2
1,2019-01-29 22:20:00,2019-01-29 22:30:00,12,2
1,2019-01-29 22:30:00,2019-01-29 22:40:00,10,2
1,2019-01-29 22:40:00,2019-01-29 22:50:00,7,1
1,2019-01-29 22:50:00,2019-01-29 23:00:00,2,1
1,2019-01-29 23:00:00,2019-01-29 23:10:00,1,1
1,2019-01-29 23:10:00,2019-01-29 23:20:00,1,0
1,2019-01-29 23:20:00,2019-01-29 23:30:00,1,1
1,2019-01-29 23:30:00,2019-01-29 23:40:00,1,1
1,2019-01-29 23:40:00,2019-01-29 23:50:00,1,1
1,2019-01-29 23:50:00,2019-01-30 00:00:00,1,1
2,2019-01-29 00:00:00,2019-01-29 00:10:00,1,0
2,2019-01-29 00:10:00,2019-01-29 00:20:00,0,0
2,2019-01-29 00:20:00,2019-01-29 00:30:00,0,0
2,2019-01-29 00:30:00,2019-01-29 00:40:00,0,0
2,2019-01-29 00:40:00,2019-01-29 00:50:00,0,0
2,2019-01-29 00:50:00,2019-01-29 01:00:00,1,1
2,2019-01-29 01:00:00,2019-01-29 01:10:00,1,1
2,2019-01-29 01:10:00,2019-01-29 01:20:00,1,1
2,2019-01-29 01:20:00,2019-01-29 01:30:00,0,0
2,2019-01-29 01:30:00,2019-01-29 01:40:00,0,0
2,2019-01-29 01:40:00,2019-01-29 01:50:00,1,1
2,2019-01-29 01:50:00,2019-01-29 02:00:00,0,0
2,2019-01-29 02:00:00,2019-01-29 02:10:00,0,0
2,2019-01-29 02:10:00,2019-01-29 02:20:00,0,0
2,2019-01-29 02:20:00,2019-01-29 02:30:00,1,1
2,2019-01-29 02:30:00,2019-01-29 02:40:00,0,0
2,2019-01-29 02:40:00,2019-01-29 02:50:00,0,0
2,2019-01-29 02:50:00,2019-01-29 03:00:00,0,0
2,2019-01-29 03:00:00,2019-01-29 03:10:00,0,0
2,2019-01-29 03:10:00,2019-01-29 03:20:00,0,0
2,2019-01-29 03:20:00,2019-01-29 03:30:00,0,0
2,2019-01-29 03:30:00,2019-01-29 03:40:00,0,0
2,2019-01-29 03:40:00,2019-01-29 03:50:00,0,0
2,2019-01-29 03:50:00,2019-01-29 04:00:00,0,0
2,2019-01-29 04:00:00,2019-01-29 04:10:00,1,1
2,2019-01-29 04:10:00,2019-01-29 04:20:00,1,1
2,2019-01-29 04:20:00,2019-01-29 04:30:00,1,1
2,2019-01-29 04:30:00,2019-01-29 04:40:00,0,0
2,2019-01-29 04:40:00,2019-01-29 04:50:00,0,0
2,2019-01-29 04:50:00,2019-01-29 05:00:00,0,0
2,2019-01-29 05:00:00,2019-01-29 05:10:00,1,0
2,2019-01-29 05:10:00,2019-01-29 05:20:00,1,1
2,2019-01-29 05:20:00,2019-01-29 05:30:00,1,0
2,2019-01-29 05:30:00,2019-01-29 05:40:00,3,1
2,2019-01-29 05:40:00,2019-01-29 05:50:00,12,3
2,2019-01-29 05:50:00,2019-01-29 06:00:00,26,5
2,2019-01-29 06:00:00,2019-01-29 06:10:00,28,5
2,2019-01-29 06:10:00,2019-01-29 06:20:00,52,11
2,2019-01-29 06:20:00,2019-01-29 06:30:00,57,8
2,2019-01-29 06:30:00,2019-01-29 06:40:00,86,13
2,2019-01-29 06:40:00,2019-01-29 06:50:00,109,11
2,2019-01-29 06:50:00,2019-01-29 07:00:00,136,14
2,2019-01-29 07:00:00,2019-01-29 07:10:00,164,17
2,2019-01-29 07:10:00,2019-01-29 07:20:00,226,16
2,2019-01-29 07:20:00,2019-01-29 07:30:00,312,18
2,2019-01-29 07:30:00,2019-01-29 07:40:00,365,21
2,2019-01-29 07:40:00,2019-01-29 07:50:00,442,19
2,2019-01-29 07:50:00,2019-01-29 08:00:00,510,18
2,2019-01-29 08:00:00,2019-01-29 08:10:00,571,22
2,2019-01-29 08:10:00,2019-01-29 08:20:00,552,20
2,2019-01-29 08:20:00,2019-01-29 08:30:00,559,22
2,2019-01-29 08:30:00,2019-01-29 08:40:00,529,21
2,2019-01-29 08:40:00,2019-01-29 08:50:00,428,21
2,2019-01-29 08:50:00,2019-01-29 09:00:00,341,19
2,2019-01-29 09:00:00,2019-01-29 09:10:00,326,22
2,2019-01-29 09:10:00,2019-01-29 09:20:00,294,23
2,2019-01-29 09:20:00,2019-01-29 09:30:00,232,22
2,2019-01-29 09:30:00,2019-01-29 09:40:00,193,19
2,2019-01-29 09:40:00,2019-01-29 09:50:00,166,21
2,2019-01-29 09:50:00,2019-01-29 10:00:00,146,21
2,2019-01-29 10:00:00,2019-01-29 10:10:00,132,17
2,2019-01-29 10:10:00,2019-01-29 10:20:00,126,20
2,2019-01-29 10:20:00,2019-01-29 10:30:00,131,17
2,2019-01-29 10:30:00,2019-01-29 10:40:00,125,20
2,2019-01-29 10:40:00,2019-01-29 10:50:00,122,19
2,2019-01-29 10:50:00,2019-01-29 11:00:00,124,19
2,2019-01-29 11:00:00,2019-01-29 11:10:00,115,15
2,2019-01-29 11:10:00,2019-01-29 11:20:00,108,18
2,2019-01-29 11:20:00,2019-01-29 11:30:00,124,18
2,2019-01-29 11:30:00,2019-01-29 11:40:00,120,17
2,2019-01-29 11:40:00,2019-01-29 11:50:00,121,16
2,2019-01-29 11:50:00,2019-01-29 12:00:00,123,17
2,2019-01-29 12:00:00,2019-01-29 12:10:00,129,18
2,2019-01-29 12:10:00,2019-01-29 12:20:00,132,16
2,2019-01-29 12:20:00,2019-01-29 12:30:00,152,22
2,2019-01-29 12:30:00,2019-01-29 12:40:00,148,26
2,2019-01-29 12:40:00,2019-01-29 12:50:00,147,25
2,2019-01-29 12:50:00,2019-01-29 13:00:00,140,22
2,2019-01-29 13:00:00,2019-01-29 13:10:00,145,19
2,2019-01-29 13:10:00,2019-01-29 13:20:00,144,22
2,2019-01-29 13:20:00,2019-01-29 13:30:00,141,19
2,2019-01-29 13:30:00,2019-01-29 13:40:00,138,17
2,2019-01-29 13:40:00,2019-01-29 13:50:00,132,17
2,2019-01-29 13:50:00,2019-01-29 14:00:00,133,18
2,2019-01-29 14:00:00,2019-01-29 14:10:00,124,18
2,2019-01-29 14:10:00,2019-01-29 14:20:00,119,18
2,2019-01-29 14:20:00,2019-01-29 14:30:00,130,19
2,2019-01-29 14:30:00,2019-01-29 14:40:00,117,19
2,2019-01-29 14:40:00,2019-01-29 14:50:00,120,16
2,2019-01-29 14:50:00,2019-01-29 15:00:00,122,18
2,2019-01-29 15:00:00,2019-01-29 15:10:00,119,17
2,2019-01-29 15:10:00,2019-01-29 15:20:00,124,17
2,2019-01-29 15:20:00,2019-01-29 15:30:00,130,17
2,2019-01-29 15:30:00,2019-01-29 15:40:00,124,17
2,2019-01-29 15:40:00,2019-01-29 15:50:00,122,18
2,2019-01-29 15:50:00,2019-01-29 16:00:00,121,17
2,2019-01-29 16:00:00,2019-01-29 16:10:00,117,16
2,2019-01-29 16:10:00,2019-01-29 16:20:00,136,18
2,2019-01-29 16:20:00,2019-01-29 16:30:00,134,19
2,2019-01-29 16:30:00,2019-01-29 16:40:00,140,19
2,2019-01-29 16:40:00,2019-01-29 16:50:00,159,19
2,2019-01-29 16:50:00,2019-01-29 17:00:00,155,15
2,2019-01-29 17:00:00,2019-01-29 17:10:00,193,18
2,2019-01-29 17:10:00,2019-01-29 17:20:00,257,16
2,2019-01-29 17:20:00,2019-01-29 17:30:00,322,20
2,2019-01-29 17:30:00,2019-01-29 17:40:00,285,20
2,2019-01-29 17:40:00,2019-01-29 17:50:00,359,18
2,2019-01-29 17:50:00,2019-01-29 18:00:00,470,14
2,2019-01-29 18:00:00,2019-01-29 18:10:00,410,15
2,2019-01-29 18:10:00,2019-01-29 18:20:00,442,14
2,2019-01-29 18:20:00,2019-01-29 18:30:00,531,13
2,2019-01-29 18:30:00,2019-01-29 18:40:00,473,15
2,2019-01-29 18:40:00,2019-01-29 18:50:00,390,13
2,2019-01-29 18:50:00,2019-01-29 19:00:00,317,12
2,2019-01-29 19:00:00,2019-01-29 19:10:00,260,10
2,2019-01-29 19:10:00,2019-01-29 19:20:00,224,12
2,2019-01-29 19:20:00,2019-01-29 19:30:00,190,8
2,2019-01-29 19:30:00,2019-01-29 19:40:00,170,11
2,2019-01-29 19:40:00,2019-01-29 19:50:00,152,9
2,2019-01-29 19:50:00,2019-01-29 20:00:00,139,6
2,2019-01-29 20:00:00,2019-01-29 20:10:00,134,8
2,2019-01-29 20:10:00,2019-01-29 20:20:00,151,6
2,2019-01-29 20:20:00,2019-01-29 20:30:00,146,6
2,2019-01-29 20:30:00,2019-01-29 20:40:00,123,6
2,2019-01-29 20:40:00,2019-01-29 20:50:00,130,8
2,2019-01-29 20:50:00,2019-01-29 21:00:00,149,6
2,2019-01-29 21:00:00,2019-01-29 21:10:00,132,6
2,2019-01-29 21:10:00,2019-01-29 21:20:00,127,5
2,2019-01-29 21:20:00,2019-01-29 21:30:00,131,5
2,2019-01-29 21:30:00,2019-01-29 21:40:00,110,4
2,2019-01-29 21:40:00,2019-01-29 21:50:00,93,3
2,2019-01-29 21:50:00,2019-01-29 22:00:00,75,4
2,2019-01-29 22:00:00,2019-01-29 22:10:00,70,4
2,2019-01-29 22:10:00,2019-01-29 22:20:00,61,2
2,2019-01-29 22:20:00,2019-01-29 22:30:00,62,3
2,2019-01-29 22:30:00,2019-01-29 22:40:00,47,1
2,2019-01-29 22:40:00,2019-01-29 22:50:00,33,2
2,2019-01-29 22:50:00,2019-01-29 23:00:00,11,1
2,2019-01-29 23:00:00,2019-01-29 23:10:00,4,1
2,2019-01-29 23:10:00,2019-01-29 23:20:00,3,1
2,2019-01-29 23:20:00,2019-01-29 23:30:00,3,1
2,2019-01-29 23:30:00,2019-01-29 23:40:00,2,1
2,2019-01-29 23:40:00,2019-01-29 23:50:00,1,1
2,2019-01-29 23:50:00,2019-01-30 00:00:00,1,1
3,2019-01-29 00:00:00,2019-01-29 00:10:00,1,1
3,2019-01-29 00:10:00,2019-01-29 00:20:00,1,1
3,2019-01-29 00:20:00,2019-01-29 00:30:00,1,1
3,2019-01-29 00:30:00,2019-01-29 00:40:00,1,1
