stationID,startTime,endTime,inNums,outNums
1,2019-01-29 01:40:00,2019-01-29 01:50:00,0,0
1,2019-01-29 01:50:00,2019-01-29 02:00:00,0,0
1,2019-01-29 02:00:00,2019-01-29 02:10:00,0,0
1,2019-01-29 02:10:00,2019-01-29 02:20:00,0,0
1,2019-01-29 02:20:00,2019-01-29 02:30:00,0,0
1,2019-01-29 02:30:00,2019-01-29 02:40:00,0,0
1,2019-01-29 02:40:00,2019-01-29 02:50:00,0,0
1,2019-01-29 02:50:00,2019-01-29 03:00:00,0,0
1,2019-01-29 03:00:00,2019-01-29 03:10:00,0,0
1,2019-01-29 03:10:00,2019-01-29 03:20:00,0,0
1,2019-01-29 03:20:00,2019-01-29 03:30:00,0,0
1,2019-01-29 03:30:00,2019-01-29 03:40:00,0,0
1,2019-01-29 03:40:00,2019-01-29 03:50:00,0,0
1,2019-01-29 03:50:00,2019-01-29 04:00:00,0,0
1,2019-01-29 04:00:00,2019-01-29 04:10:00,0,0
1,2019-01-29 04:10:00,2019-01-29 04:20:00,0,0
1,2019-01-29 04:20:00,2019-01-29 04:30:00,0,0
1,2019-01-29 04:30:00,2019-01-29 04:40:00,0,0
1,2019-01-29 04:40:00,2019-01-29 04:50:00,0,0
1,2019-01-29 04:50:00,2019-01-29 05:00:00,0,0
1,2019-01-29 05:00:00,2019-01-29 05:10:00,0,0
1,2019-01-29 05:10:00,2019-01-29 05:20:00,0,0
1,2019-01-29 05:20:00,2019-01-29 05:30:00,0,0
1,2019-01-29 05:30:00,2019-01-29 05:40:00,0,0
1,2019-01-29 05:40:00,2019-01-29 05:50:00,5,0
1,2019-01-29 05:50:00,2019-01-29 06:00:00,12,1
1,2019-01-29 06:00:00,2019-01-29 06:10:00,21,1
1,2019-01-29 06:10:00,2019-01-29 06:20:00,22,1
1,2019-01-29 06:20:00,2019-01-29 06:30:00,21,2
1,2019-01-29 06:30:00,2019-01-29 06:40:00,36,11
1,2019-01-29 06:40:00,2019-01-29 06:50:00,50,12
1,2019-01-29 06:50:00,2019-01-29 07:00:00,75,15
1,2019-01-29 07:00:00,2019-01-29 07:10:00,94,12
1,2019-01-29 07:10:00,2019-01-29 07:20:00,120,18
1,2019-01-29 07:20:00,2019-01-29 07:30:00,168,33
1,2019-01-29 07:30:00,2019-01-29 07:40:00,222,35
1,2019-01-29 07:40:00,2019-01-29 07:50:00,272,39
1,2019-01-29 07:50:00,2019-01-29 08:00:00,304,49
1,2019-01-29 08:00:00,2019-01-29 08:10:00,359,77
1,2019-01-29 08:10:00,2019-01-29 08:20:00,401,72
1,2019-01-29 08:20:00,2019-01-29 08:30:00,388,81
1,2019-01-29 08:30:00,2019-01-29 08:40:00,347,80
1,2019-01-29 08:40:00,2019-01-29 08:50:00,283,85
1,2019-01-29 08:50:00,2019-01-29 09:00:00,224,58
1,2019-01-29 09:00:00,2019-01-29 09:10:00,203,61
1,2019-01-29 09:10:00,2019-01-29 09:20:00,157,46
1,2019-01-29 09:20:00,2019-01-29 09:30:00,100,48
1,2019-01-29 09:30:00,2019-01-29 09:40:00,88,44
1,2019-01-29 09:40:00,2019-01-29 09:50:00,69,36
1,2019-01-29 09:50:00,2019-01-29 10:00:00,59,34
1,2019-01-29 10:00:00,2019-01-29 10:10:00,55,34
1,2019-01-29 10:10:00,2019-01-29 10:20:00,48,43
1,2019-01-29 10:20:00,2019-01-29 10:30:00,51,47
1,2019-01-29 10:30:00,2019-01-29 10:40:00,53,38
1,2019-01-29 10:40:00,2019-01-29 10:50:00,54,51
1,2019-01-29 10:50:00,2019-01-29 11:00:00,49,48
1,2019-01-29 11:00:00,2019-01-29 11:10:00,50,42
1,2019-01-29 11:10:00,2019-01-29 11:20:00,53,42
1,2019-01-29 11:20:00,2019-01-29 11:30:00,50,34
1,2019-01-29 11:30:00,2019-01-29 11:40:00,46,36
1,2019-01-29 11:40:00,2019-01-29 11:50:00,46,41
1,2019-01-29 11:50:00,2019-01-29 12:00:00,45,38
1,2019-01-29 12:00:00,2019-01-29 12:10:00,41,51
1,2019-01-29 12:10:00,2019-01-29 12:20:00,46,66
1,2019-01-29 12:20:00,2019-01-29 12:30:00,47,55
1,2019-01-29 12:30:00,2019-01-29 12:40:00,51,53
1,2019-01-29 12:40:00,2019-01-29 12:50:00,62,66
1,2019-01-29 12:50:00,2019-01-29 13:00:00,33,32
1,2019-01-29 13:00:00,2019-01-29 13:10:00,13,17
1,2019-01-29 13:10:00,2019-01-29 13:20:00,4,8
1,2019-01-29 13:20:00,2019-01-29 13:30:00,0,3
1,2019-01-29 13:30:00,2019-01-29 13:40:00,0,1
1,2019-01-29 13:40:00,2019-01-29 13:50:00,0,0
1,2019-01-29 13:50:00,2019-01-29 14:00:00,0,0
1,2019-01-29 14:00:00,2019-01-29 14:10:00,0,0
1,2019-01-29 14:10:00,2019-01-29 14:20:00,0,0
1,2019-01-29 14:20:00,2019-01-29 14:30:00,0,0
1,2019-01-29 14:30:00,2019-01-29 14:40:00,0,0
1,2019-01-29 14:40:00,2019-01-29 14:50:00,0,0
1,2019-01-29 14:50:00,2019-01-29 15:00:00,0,0
1,2019-01-29 15:00:00,2019-01-29 15:10:00,0,0
1,2019-01-29 15:10:00,2019-01-29 15:20:00,0,0
1,2019-01-29 15:20:00,2019-01-29 15:30:00,0,0
1,2019-01-29 15:30:00,2019-01-29 15:40:00,0,0
1,2019-01-29 15:40:00,2019-01-29 15:50:00,0,0
1,2019-01-29 15:50:00,2019-01-29 16:00:00,0,0
1,2019-01-29 16:00:00,2019-01-29 16:10:00,0,0
1,2019-01-29 16:10:00,2019-01-29 16:20:00,0,0
1,2019-01-29 16:20:00,2019-01-29 16:30:00,0,0
1,2019-01-29 16:30:00,2019-01-29 16:40:00,0,0
1,2019-01-29 16:40:00,2019-01-29 16:50:00,0,0
1,2019-01-29 16:50:00,2019-01-29 17:00:00,0,0
1,2019-01-29 17:00:00,2019-01-29 17:10:00,0,0
1,2019-01-29 17:10:00,2019-01-29 17:20:00,0,0
1,2019-01-29 17:20:00,2019-01-29 17:30:00,0,0
1,2019-01-29 17:30:00,2019-01-29 17:40:00,0,0
1,2019-01-29 17:40:00,2019-01-29 17:50:00,0,0
1,2019-01-29 17:50:00,2019-01-29 18:00:00,0,0
1,2019-01-29 18:00:00,2019-01-29 18:10:00,0,0
1,2019-01-29 18:10:00,2019-01-29 18:20:00,0,0
1,2019-01-29 18:20:00,2019-01-29 18:30:00,0,0
1,2019-01-29 18:30:00,2019-01-29 18:40:00,0,0
1,2019-01-29 18:40:00,2019-01-29 18:50:00,0,0
1,2019-01-29 18:50:00,2019-01-29 19:00:00,0,0
1,2019-01-29 19:00:00,2019-01-29 19:10:00,0,0
1,2019-01-29 19:10:00,2019-01-29 19:20:00,0,0
1,2019-01-29 19:20:00,2019-01-29 19:30:00,0,0
1,2019-01-29 19:30:00,2019-01-29 19:40:00,0,0
1,2019-01-29 19:40:00,2019-01-29 19:50:00,0,0
1,2019-01-29 19:50:00,2019-01-29 20:00:00,0,0
1,2019-01-29 20:00:00,2019-01-29 20:10:00,0,0
1,2019-01-29 20:10:00,2019-01-29 20:20:00,0,0
1,2019-01-29 20:20:00,2019-01-29 20:30:00,0,0
1,2019-01-29 20:30:00,2019-01-29 20:40:00,0,0
1,2019-01-29 20:40:00,2019-01-29 20:50:00,0,0
1,2019-01-29 20:50:00,2019-01-29 21:00:00,0,0
1,2019-01-29 21:00:00,2019-01-29 21:10:00,0,0
1,2019-01-29 21:10:00,2019-01-29 21:20:00,0,0
1,2019-01-29 21:20:00,2019-01-29 21:30:00,0,0
1,2019-01-29 21:30:00,2019-01-29 21:40:00,0,0
1,2019-01-29 21:40:00,2019-01-29 21:50:00,0,0
1,2019-01-29 21:50:00,2019-01-29 22:00:00,0,0
1,2019-01-29 22:00:00,2019-01-29 22:10:00,0,0
1,2019-01-29 22:10:00,2019-01-29 22:20:00,0,0
1,2019-01-29 22:20:00,2019-01-29 22:30:00,0,0
1,2019-01-29 22:30:00,2019-01-29 22:40:00,0,0
1,2019-01-29 22:40:00,2019-01-29 22:50:00,0,0
1,2019-01-29 22:50:00,2019-01-29 23:00:00,0,0
1,2019-01-29 23:00:00,2019-01-29 23:10:00,0,0
1,2019-01-29 23:10:00,2019-01-29 23:20:00,0,0
1,2019-01-29 23:20:00,2019-01-29 23:30:00,0,0
1,2019-01-29 23:30:00,2019-01-29 23:40:00,0,0
1,2019-01-29 23:40:00,2019-01-29 23:50:00,0,0
1,2019-01-29 23:50:00,2019-01-30 00:00:00,0,0
2,2019-01-29 00:00:00,2019-01-29 00:10:00,10,3
2,2019-01-29 00:10:00,2019-01-29 00:20:00,0,2
2,2019-01-29 00:20:00,2019-01-29 00:30:00,0,0
2,2019-01-29 00:30:00,2019-01-29 00:40:00,0,0
2,2019-01-29 00:40:00,2019-01-29 00:50:00,0,0
2,2019-01-29 00:50:00,2019-01-29 01:00:00,0,0
2,2019-01-29 01:00:00,2019-01-29 01:10:00,0,0
2,2019-01-29 01:10:00,2019-01-29 01:20:00,1,0
2,2019-01-29 01:20:00,2019-01-29 01:30:00,2,0
2,2019-01-29 01:30:00,2019-01-29 01:40:00,2,0
2,2019-01-29 01:40:00,2019-01-29 01:50:00,3,0
2,2019-01-29 01:50:00,2019-01-29 02:00:00,3,0
2,2019-01-29 02:00:00,2019-01-29 02:10:00,3,0
2,2019-01-29 02:10:00,2019-01-29 02:20:00,3,0
2,2019-01-29 02:20:00,2019-01-29 02:30:00,3,0
2,2019-01-29 02:30:00,2019-01-29 02:40:00,3,0
2,2019-01-29 02:40:00,2019-01-29 02:50:00,3,0
2,2019-01-29 02:50:00,2019-01-29 03:00:00,3,0
2,2019-01-29 03:00:00,2019-01-29 03:10:00,3,0
2,2019-01-29 03:10:00,2019-01-29 03:20:00,3,0
2,2019-01-29 03:20:00,2019-01-29 03:30:00,3,0
2,2019-01-29 03:30:00,2019-01-29 03:40:00,3,0
2,2019-01-29 03:40:00,2019-01-29 03:50:00,3,0
2,2019-01-29 03:50:00,2019-01-29 04:00:00,3,0
2,2019-01-29 04:00:00,2019-01-29 04:10:00,3,0
2,2019-01-29 04:10:00,2019-01-29 04:20:00,3,0
2,2019-01-29 04:20:00,2019-01-29 04:30:00,3,0
2,2019-01-29 04:30:00,2019-01-29 04:40:00,3,0
2,2019-01-29 04:40:00,2019-01-29 04:50:00,3,0
2,2019-01-29 04:50:00,2019-01-29 05:00:00,3,0
2,2019-01-29 05:00:00,2019-01-29 05:10:00,3,0
2,2019-01-29 05:10:00,2019-01-29 05:20:00,3,0
2,2019-01-29 05:20:00,2019-01-29 05:30:00,3,0
2,2019-01-29 05:30:00,2019-01-29 05:40:00,3,0
2,2019-01-29 05:40:00,2019-01-29 05:50:00,19,0
2,2019-01-29 05:50:00,2019-01-29 06:00:00,34,1
2,2019-01-29 06:00:00,2019-01-29 06:10:00,47,2
2,2019-01-29 06:10:00,2019-01-29 06:20:00,56,2
2,2019-01-29 06:20:00,2019-01-29 06:30:00,65,11
2,2019-01-29 06:30:00,2019-01-29 06:40:00,93,12
2,2019-01-29 06:40:00,2019-01-29 06:50:00,130,16
2,2019-01-29 06:50:00,2019-01-29 07:00:00,151,21
2,2019-01-29 07:00:00,2019-01-29 07:10:00,180,26
2,2019-01-29 07:10:00,2019-01-29 07:20:00,232,41
2,2019-01-29 07:20:00,2019-01-29 07:30:00,295,68
2,2019-01-29 07:30:00,2019-01-29 07:40:00,402,104
2,2019-01-29 07:40:00,2019-01-29 07:50:00,458,141
2,2019-01-29 07:50:00,2019-01-29 08:00:00,542,210
2,2019-01-29 08:00:00,2019-01-29 08:10:00,584,266
2,2019-01-29 08:10:00,2019-01-29 08:20:00,563,343
2,2019-01-29 08:20:00,2019-01-29 08:30:00,552,422
2,2019-01-29 08:30:00,2019-01-29 08:40:00,519,486
2,2019-01-29 08:40:00,2019-01-29 08:50:00,408,445
2,2019-01-29 08:50:00,2019-01-29 09:00:00,332,292
2,2019-01-29 09:00:00,2019-01-29 09:10:00,316,243
2,2019-01-29 09:10:00,2019-01-29 09:20:00,282,188
2,2019-01-29 09:20:00,2019-01-29 09:30:00,225,152
2,2019-01-29 09:30:00,2019-01-29 09:40:00,191,122
2,2019-01-29 09:40:00,2019-01-29 09:50:00,165,105
2,2019-01-29 09:50:00,2019-01-29 10:00:00,135,87
2,2019-01-29 10:00:00,2019-01-29 10:10:00,129,71
2,2019-01-29 10:10:00,2019-01-29 10:20:00,112,67
2,2019-01-29 10:20:00,2019-01-29 10:30:00,145,58
2,2019-01-29 10:30:00,2019-01-29 10:40:00,163,59
2,2019-01-29 10:40:00,2019-01-29 10:50:00,146,54
2,2019-01-29 10:50:00,2019-01-29 11:00:00,177,59
2,2019-01-29 11:00:00,2019-01-29 11:10:00,168,62
2,2019-01-29 11:10:00,2019-01-29 11:20:00,145,57
2,2019-01-29 11:20:00,2019-01-29 11:30:00,145,60
2,2019-01-29 11:30:00,2019-01-29 11:40:00,141,61
2,2019-01-29 11:40:00,2019-01-29 11:50:00,130,60
2,2019-01-29 11:50:00,2019-01-29 12:00:00,119,56
2,2019-01-29 12:00:00,2019-01-29 12:10:00,124,58
2,2019-01-29 12:10:00,2019-01-29 12:20:00,125,53
2,2019-01-29 12:20:00,2019-01-29 12:30:00,146,62
2,2019-01-29 12:30:00,2019-01-29 12:40:00,137,69
2,2019-01-29 12:40:00,2019-01-29 12:50:00,137,58
2,2019-01-29 12:50:00,2019-01-29 13:00:00,65,32
2,2019-01-29 13:00:00,2019-01-29 13:10:00,33,17
2,2019-01-29 13:10:00,2019-01-29 13:20:00,18,9
2,2019-01-29 13:20:00,2019-01-29 13:30:00,10,5
2,2019-01-29 13:30:00,2019-01-29 13:40:00,6,2
2,2019-01-29 13:40:00,2019-01-29 13:50:00,5,1
2,2019-01-29 13:50:00,2019-01-29 14:00:00,4,0
2,2019-01-29 14:00:00,2019-01-29 14:10:00,3,0
2,2019-01-29 14:10:00,2019-01-29 14:20:00,3,0
2,2019-01-29 14:20:00,2019-01-29 14:30:00,3,0
2,2019-01-29 14:30:00,2019-01-29 14:40:00,3,0
2,2019-01-29 14:40:00,2019-01-29 14:50:00,3,0
2,2019-01-29 14:50:00,2019-01-29 15:00:00,3,0
2,2019-01-29 15:00:00,2019-01-29 15:10:00,3,0
2,2019-01-29 15:10:00,2019-01-29 15:20:00,3,0
2,2019-01-29 15:20:00,2019-01-29 15:30:00,3,0
2,2019-01-29 15:30:00,2019-01-29 15:40:00,3,0
2,2019-01-29 15:40:00,2019-01-29 15:50:00,3,0
2,2019-01-29 15:50:00,2019-01-29 16:00:00,3,0
2,2019-01-29 16:00:00,2019-01-29 16:10:00,3,0
2,2019-01-29 16:10:00,2019-01-29 16:20:00,3,0
2,2019-01-29 16:20:00,2019-01-29 16:30:00,3,0
2,2019-01-29 16:30:00,2019-01-29 16:40:00,3,0
2,2019-01-29 16:40:00,2019-01-29 16:50:00,3,0
2,2019-01-29 16:50:00,2019-01-29 17:00:00,3,0
2,2019-01-29 17:00:00,2019-01-29 17:10:00,3,0
2,2019-01-29 17:10:00,2019-01-29 17:20:00,3,0
2,2019-01-29 17:20:00,2019-01-29 17:30:00,3,0
2,2019-01-29 17:30:00,2019-01-29 17:40:00,3,0
2,2019-01-29 17:40:00,2019-01-29 17:50:00,3,0
2,2019-01-29 17:50:00,2019-01-29 18:00:00,3,0
2,2019-01-29 18:00:00,2019-01-29 18:10:00,3,0
2,2019-01-29 18:10:00,2019-01-29 18:20:00,3,0
2,2019-01-29 18:20:00,2019-01-29 18:30:00,3,0
2,2019-01-29 18:30:00,2019-01-29 18:40:00,3,0
2,2019-01-29 18:40:00,2019-01-29 18:50:00,3,0
2,2019-01-29 18:50:00,2019-01-29 19:00:00,3,0
2,2019-01-29 19:00:00,2019-01-29 19:10:00,3,0
2,2019-01-29 19:10:00,2019-01-29 19:20:00,3,0
2,2019-01-29 19:20:00,2019-01-29 19:30:00,3,0
2,2019-01-29 19:30:00,2019-01-29 19:40:00,3,0
2,2019-01-29 19:40:00,2019-01-29 19:50:00,3,0
2,2019-01-29 19:50:00,2019-01-29 20:00:00,3,0
2,2019-01-29 20:00:00,2019-01-29 20:10:00,3,0
2,2019-01-29 20:10:00,2019-01-29 20:20:00,3,0
2,2019-01-29 20:20:00,2019-01-29 20:30:00,3,0
2,2019-01-29 20:30:00,2019-01-29 20:40:00,3,0
2,2019-01-29 20:40:00,2019-01-29 20:50:00,3,0
2,2019-01-29 20:50:00,2019-01-29 21:00:00,3,0
2,2019-01-29 21:00:00,2019-01-29 21:10:00,3,0
2,2019-01-29 21:10:00,2019-01-29 21:20:00,3,0
2,2019-01-29 21:20:00,2019-01-29 21:30:00,3,0
2,2019-01-29 21:30:00,2019-01-29 21:40:00,3,0
2,2019-01-29 21:40:00,2019-01-29 21:50:00,3,0
2,2019-01-29 21:50:00,2019-01-29 22:00:00,3,0
2,2019-01-29 22:00:00,2019-01-29 22:10:00,3,0
2,2019-01-29 22:10:00,2019-01-29 22:20:00,3,0
2,2019-01-29 22:20:00,2019-01-29 22:30:00,3,0
2,2019-01-29 22:30:00,2019-01-29 22:40:00,3,0
2,2019-01-29 22:40:00,2019-01-29 22:50:00,3,0
2,2019-01-29 22:50:00,2019-01-29 23:00:00,3,0
2,2019-01-29 23:00:00,2019-01-29 23:10:00,3,0
2,2019-01-29 23:10:00,2019-01-29 23:20:00,3,0
2,2019-01-29 23:20:00,2019-01-29 23:30:00,3,0
2,2019-01-29 23:30:00,2019-01-29 23:40:00,3,0
2,2019-01-29 23:40:00,2019-01-29 23:50:00,3,0
2,2019-01-29 23:50:00,2019-01-30 00:00:00,3,0
3,2019-01-29 00:00:00,2019-01-29 00:10:00,1,11
3,2019-01-29 00:10:00,2019-01-29 00:20:00,1,5
3,2019-01-29 00:20:00,2019-01-29 00:30:00,0,1
3,2019-01-29 00:30:00,2019-01-29 00:40:00,0,0
