stationID,startTime,endTime,inNums,outNums
1,2019-01-29 07:40:00,2019-01-29 07:50:00,279,22
1,2019-01-29 07:50:00,2019-01-29 08:00:00,293,32
1,2019-01-29 08:00:00,2019-01-29 08:10:00,361,54
1,2019-01-29 08:10:00,2019-01-29 08:20:00,406,38
1,2019-01-29 08:20:00,2019-01-29 08:30:00,374,52
1,2019-01-29 08:30:00,2019-01-29 08:40:00,329,51
1,2019-01-29 08:40:00,2019-01-29 08:50:00,272,60
1,2019-01-29 08:50:00,2019-01-29 09:00:00,222,24
1,2019-01-29 09:00:00,2019-01-29 09:10:00,203,43
1,2019-01-29 09:10:00,2019-01-29 09:20:00,163,24
1,2019-01-29 09:20:00,2019-01-29 09:30:00,96,38
1,2019-01-29 09:30:00,2019-01-29 09:40:00,90,29
1,2019-01-29 09:40:00,2019-01-29 09:50:00,74,21
1,2019-01-29 09:50:00,2019-01-29 10:00:00,57,23
1,2019-01-29 10:00:00,2019-01-29 10:10:00,54,23
1,2019-01-29 10:10:00,2019-01-29 10:20:00,42,34
1,2019-01-29 10:20:00,2019-01-29 10:30:00,55,33
1,2019-01-29 10:30:00,2019-01-29 10:40:00,58,18
1,2019-01-29 10:40:00,2019-01-29 10:50:00,54,38
1,2019-01-29 10:50:00,2019-01-29 11:00:00,46,27
1,2019-01-29 11:00:00,2019-01-29 11:10:00,50,23
1,2019-01-29 11:10:00,2019-01-29 11:20:00,56,28
1,2019-01-29 11:20:00,2019-01-29 11:30:00,46,16
1,2019-01-29 11:30:00,2019-01-29 11:40:00,43,25
1,2019-01-29 11:40:00,2019-01-29 11:50:00,48,30
1,2019-01-29 11:50:00,2019-01-29 12:00:00,45,26
1,2019-01-29 12:00:00,2019-01-29 12:10:00,36,41
1,2019-01-29 12:10:00,2019-01-29 12:20:00,48,58
1,2019-01-29 12:20:00,2019-01-29 12:30:00,50,27
1,2019-01-29 12:30:00,2019-01-29 12:40:00,69,31
1,2019-01-29 12:40:00,2019-01-29 12:50:00,70,48
1,2019-01-29 12:50:00,2019-01-29 13:00:00,64,17
1,2019-01-29 13:00:00,2019-01-29 13:10:00,49,25
1,2019-01-29 13:10:00,2019-01-29 13:20:00,50,34
1,2019-01-29 13:20:00,2019-01-29 13:30:00,52,24
1,2019-01-29 13:30:00,2019-01-29 13:40:00,54,32
1,2019-01-29 13:40:00,2019-01-29 13:50:00,59,48
1,2019-01-29 13:50:00,2019-01-29 14:00:00,46,19
1,2019-01-29 14:00:00,2019-01-29 14:10:00,52,32
1,2019-01-29 14:10:00,2019-01-29 14:20:00,44,41
1,2019-01-29 14:20:00,2019-01-29 14:30:00,43,21
1,2019-01-29 14:30:00,2019-01-29 14:40:00,34,35
1,2019-01-29 14:40:00,2019-01-29 14:50:00,32,36
1,2019-01-29 14:50:00,2019-01-29 15:00:00,33,26
1,2019-01-29 15:00:00,2019-01-29 15:10:00,27,41
1,2019-01-29 15:10:00,2019-01-29 15:20:00,34,50
1,2019-01-29 15:20:00,2019-01-29 15:30:00,27,32
1,2019-01-29 15:30:00,2019-01-29 15:40:00,31,42
1,2019-01-29 15:40:00,2019-01-29 15:50:00,41,42
1,2019-01-29 15:50:00,2019-01-29 16:00:00,33,32
1,2019-01-29 16:00:00,2019-01-29 16:10:00,32,39
1,2019-01-29 16:10:00,2019-01-29 16:20:00,33,46
1,2019-01-29 16:20:00,2019-01-29 16:30:00,41,51
1,2019-01-29 16:30:00,2019-01-29 16:40:00,38,65
1,2019-01-29 16:40:00,2019-01-29 16:50:00,39,59
1,2019-01-29 16:50:00,2019-01-29 17:00:00,25,50
1,2019-01-29 17:00:00,2019-01-29 17:10:00,42,76
1,2019-01-29 17:10:00,2019-01-29 17:20:00,41,90
1,2019-01-29 17:20:00,2019-01-29 17:30:00,44,92
1,2019-01-29 17:30:00,2019-01-29 17:40:00,47,104
1,2019-01-29 17:40:00,2019-01-29 17:50:00,51,139
1,2019-01-29 17:50:00,2019-01-29 18:00:00,76,189
1,2019-01-29 18:00:00,2019-01-29 18:10:00,39,170
1,2019-01-29 18:10:00,2019-01-29 18:20:00,39,149
1,2019-01-29 18:20:00,2019-01-29 18:30:00,53,160
1,2019-01-29 18:30:00,2019-01-29 18:40:00,53,228
1,2019-01-29 18:40:00,2019-01-29 18:50:00,25,113
1,2019-01-29 18:50:00,2019-01-29 19:00:00,39,168
1,2019-01-29 19:00:00,2019-01-29 19:10:00,29,130
1,2019-01-29 19:10:00,2019-01-29 19:20:00,16,104
1,2019-01-29 19:20:00,2019-01-29 19:30:00,25,93
1,2019-01-29 19:30:00,2019-01-29 19:40:00,28,121
1,2019-01-29 19:40:00,2019-01-29 19:50:00,19,95
1,2019-01-29 19:50:00,2019-01-29 20:00:00,24,87
1,2019-01-29 20:00:00,2019-01-29 20:10:00,22,75
1,2019-01-29 20:10:00,2019-01-29 20:20:00,26,75
1,2019-01-29 20:20:00,2019-01-29 20:30:00,28,113
1,2019-01-29 20:30:00,2019-01-29 20:40:00,19,100
1,2019-01-29 20:40:00,2019-01-29 20:50:00,21,102
1,2019-01-29 20:50:00,2019-01-29 21:00:00,14,82
1,2019-01-29 21:00:00,2019-01-29 21:10:00,16,106
1,2019-01-29 21:10:00,2019-01-29 21:20:00,15,107
1,2019-01-29 21:20:00,2019-01-29 21:30:00,10,130
1,2019-01-29 21:30:00,2019-01-29 21:40:00,11,101
1,2019-01-29 21:40:00,2019-01-29 21:50:00,11,64
1,2019-01-29 21:50:00,2019-01-29 22:00:00,8,107
1,2019-01-29 22:00:00,2019-01-29 22:10:00,12,76
1,2019-01-29 22:10:00,2019-01-29 22:20:00,17,87
1,2019-01-29 22:20:00,2019-01-29 22:30:00,9,40
1,2019-01-29 22:30:00,2019-01-29 22:40:00,16,66
1,2019-01-29 22:40:00,2019-01-29 22:50:00,10,64
1,2019-01-29 22:50:00,2019-01-29 23:00:00,0,35
1,2019-01-29 23:00:00,2019-01-29 23:10:00,4,29
1,2019-01-29 23:10:00,2019-01-29 23:20:00,2,19
1,2019-01-29 23:20:00,2019-01-29 23:30:00,0,25
1,2019-01-29 23:30:00,2019-01-29 23:40:00,0,10
1,2019-01-29 23:40:00,2019-01-29 23:50:00,0,6
1,2019-01-29 23:50:00,2019-01-30 00:00:00,0,2
2,2019-01-29 00:00:00,2019-01-29 00:10:00,0,4
2,2019-01-29 00:10:00,2019-01-29 00:20:00,0,1
2,2019-01-29 00:20:00,2019-01-29 00:30:00,0,0
2,2019-01-29 00:30:00,2019-01-29 00:40:00,0,0
2,2019-01-29 00:40:00,2019-01-29 00:50:00,0,0
2,2019-01-29 00:50:00,2019-01-29 01:00:00,0,0
2,2019-01-29 01:00:00,2019-01-29 01:10:00,0,0
2,2019-01-29 01:10:00,2019-01-29 01:20:00,0,0
2,2019-01-29 01:20:00,2019-01-29 01:30:00,0,0
2,2019-01-29 01:30:00,2019-01-29 01:40:00,0,0
2,2019-01-29 01:40:00,2019-01-29 01:50:00,0,0
2,2019-01-29 01:50:00,2019-01-29 02:00:00,0,0
2,2019-01-29 02:00:00,2019-01-29 02:10:00,0,0
2,2019-01-29 02:10:00,2019-01-29 02:20:00,0,0
2,2019-01-29 02:20:00,2019-01-29 02:30:00,0,0
2,2019-01-29 02:30:00,2019-01-29 02:40:00,0,0
2,2019-01-29 02:40:00,2019-01-29 02:50:00,0,0
2,2019-01-29 02:50:00,2019-01-29 03:00:00,0,0
2,2019-01-29 03:00:00,2019-01-29 03:10:00,0,0
2,2019-01-29 03:10:00,2019-01-29 03:20:00,0,0
2,2019-01-29 03:20:00,2019-01-29 03:30:00,0,0
2,2019-01-29 03:30:00,2019-01-29 03:40:00,0,0
2,2019-01-29 03:40:00,2019-01-29 03:50:00,0,0
2,2019-01-29 03:50:00,2019-01-29 04:00:00,0,0
2,2019-01-29 04:00:00,2019-01-29 04:10:00,0,0
2,2019-01-29 04:10:00,2019-01-29 04:20:00,0,0
2,2019-01-29 04:20:00,2019-01-29 04:30:00,0,0
2,2019-01-29 04:30:00,2019-01-29 04:40:00,0,0
2,2019-01-29 04:40:00,2019-01-29 04:50:00,0,0
2,2019-01-29 04:50:00,2019-01-29 05:00:00,0,0
2,2019-01-29 05:00:00,2019-01-29 05:10:00,0,0
2,2019-01-29 05:10:00,2019-01-29 05:20:00,0,0
2,2019-01-29 05:20:00,2019-01-29 05:30:00,0,0
2,2019-01-29 05:30:00,2019-01-29 05:40:00,0,0
2,2019-01-29 05:40:00,2019-01-29 05:50:00,25,0
2,2019-01-29 05:50:00,2019-01-29 06:00:00,37,0
2,2019-01-29 06:00:00,2019-01-29 06:10:00,52,0
2,2019-01-29 06:10:00,2019-01-29 06:20:00,59,0
2,2019-01-29 06:20:00,2019-01-29 06:30:00,67,27
2,2019-01-29 06:30:00,2019-01-29 06:40:00,109,12
2,2019-01-29 06:40:00,2019-01-29 06:50:00,147,21
2,2019-01-29 06:50:00,2019-01-29 07:00:00,157,31
2,2019-01-29 07:00:00,2019-01-29 07:10:00,185,35
2,2019-01-29 07:10:00,2019-01-29 07:20:00,232,78
2,2019-01-29 07:20:00,2019-01-29 07:30:00,304,149
2,2019-01-29 07:30:00,2019-01-29 07:40:00,404,205
2,2019-01-29 07:40:00,2019-01-29 07:50:00,415,269
2,2019-01-29 07:50:00,2019-01-29 08:00:00,525,404
2,2019-01-29 08:00:00,2019-01-29 08:10:00,595,505
2,2019-01-29 08:10:00,2019-01-29 08:20:00,559,610
2,2019-01-29 08:20:00,2019-01-29 08:30:00,573,771
2,2019-01-29 08:30:00,2019-01-29 08:40:00,526,912
2,2019-01-29 08:40:00,2019-01-29 08:50:00,394,808
2,2019-01-29 08:50:00,2019-01-29 09:00:00,336,448
2,2019-01-29 09:00:00,2019-01-29 09:10:00,309,466
2,2019-01-29 09:10:00,2019-01-29 09:20:00,303,329
2,2019-01-29 09:20:00,2019-01-29 09:30:00,226,272
2,2019-01-29 09:30:00,2019-01-29 09:40:00,188,194
2,2019-01-29 09:40:00,2019-01-29 09:50:00,168,191
2,2019-01-29 09:50:00,2019-01-29 10:00:00,130,149
2,2019-01-29 10:00:00,2019-01-29 10:10:00,135,110
2,2019-01-29 10:10:00,2019-01-29 10:20:00,111,128
2,2019-01-29 10:20:00,2019-01-29 10:30:00,182,88
2,2019-01-29 10:30:00,2019-01-29 10:40:00,193,105
2,2019-01-29 10:40:00,2019-01-29 10:50:00,150,81
2,2019-01-29 10:50:00,2019-01-29 11:00:00,200,109
2,2019-01-29 11:00:00,2019-01-29 11:10:00,173,113
2,2019-01-29 11:10:00,2019-01-29 11:20:00,129,87
2,2019-01-29 11:20:00,2019-01-29 11:30:00,136,111
2,2019-01-29 11:30:00,2019-01-29 11:40:00,129,109
2,2019-01-29 11:40:00,2019-01-29 11:50:00,125,98
2,2019-01-29 11:50:00,2019-01-29 12:00:00,103,97
2,2019-01-29 12:00:00,2019-01-29 12:10:00,121,105
2,2019-01-29 12:10:00,2019-01-29 12:20:00,121,79
2,2019-01-29 12:20:00,2019-01-29 12:30:00,153,120
2,2019-01-29 12:30:00,2019-01-29 12:40:00,131,136
2,2019-01-29 12:40:00,2019-01-29 12:50:00,140,74
2,2019-01-29 12:50:00,2019-01-29 13:00:00,137,81
2,2019-01-29 13:00:00,2019-01-29 13:10:00,114,87
2,2019-01-29 13:10:00,2019-01-29 13:20:00,134,84
2,2019-01-29 13:20:00,2019-01-29 13:30:00,107,77
2,2019-01-29 13:30:00,2019-01-29 13:40:00,137,127
2,2019-01-29 13:40:00,2019-01-29 13:50:00,118,82
2,2019-01-29 13:50:00,2019-01-29 14:00:00,132,108
2,2019-01-29 14:00:00,2019-01-29 14:10:00,105,97
2,2019-01-29 14:10:00,2019-01-29 14:20:00,151,68
2,2019-01-29 14:20:00,2019-01-29 14:30:00,114,114
2,2019-01-29 14:30:00,2019-01-29 14:40:00,100,113
2,2019-01-29 14:40:00,2019-01-29 14:50:00,117,93
2,2019-01-29 14:50:00,2019-01-29 15:00:00,105,111
2,2019-01-29 15:00:00,2019-01-29 15:10:00,86,126
2,2019-01-29 15:10:00,2019-01-29 15:20:00,100,77
2,2019-01-29 15:20:00,2019-01-29 15:30:00,90,117
2,2019-01-29 15:30:00,2019-01-29 15:40:00,104,116
2,2019-01-29 15:40:00,2019-01-29 15:50:00,100,84
2,2019-01-29 15:50:00,2019-01-29 16:00:00,127,112
2,2019-01-29 16:00:00,2019-01-29 16:10:00,107,133
2,2019-01-29 16:10:00,2019-01-29 16:20:00,137,94
2,2019-01-29 16:20:00,2019-01-29 16:30:00,117,123
2,2019-01-29 16:30:00,2019-01-29 16:40:00,180,143
2,2019-01-29 16:40:00,2019-01-29 16:50:00,135,111
2,2019-01-29 16:50:00,2019-01-29 17:00:00,159,134
2,2019-01-29 17:00:00,2019-01-29 17:10:00,138,158
2,2019-01-29 17:10:00,2019-01-29 17:20:00,230,160
2,2019-01-29 17:20:00,2019-01-29 17:30:00,313,162
2,2019-01-29 17:30:00,2019-01-29 17:40:00,263,255
2,2019-01-29 17:40:00,2019-01-29 17:50:00,324,275
2,2019-01-29 17:50:00,2019-01-29 18:00:00,400,314
2,2019-01-29 18:00:00,2019-01-29 18:10:00,380,326
2,2019-01-29 18:10:00,2019-01-29 18:20:00,415,320
2,2019-01-29 18:20:00,2019-01-29 18:30:00,496,315
2,2019-01-29 18:30:00,2019-01-29 18:40:00,375,329
2,2019-01-29 18:40:00,2019-01-29 18:50:00,316,312
2,2019-01-29 18:50:00,2019-01-29 19:00:00,272,273
2,2019-01-29 19:00:00,2019-01-29 19:10:00,229,196
2,2019-01-29 19:10:00,2019-01-29 19:20:00,166,223
2,2019-01-29 19:20:00,2019-01-29 19:30:00,183,151
2,2019-01-29 19:30:00,2019-01-29 19:40:00,122,141
2,2019-01-29 19:40:00,2019-01-29 19:50:00,125,146
2,2019-01-29 19:50:00,2019-01-29 20:00:00,103,231
2,2019-01-29 20:00:00,2019-01-29 20:10:00,103,152
2,2019-01-29 20:10:00,2019-01-29 20:20:00,113,180
2,2019-01-29 20:20:00,2019-01-29 20:30:00,130,147
2,2019-01-29 20:30:00,2019-01-29 20:40:00,127,187
2,2019-01-29 20:40:00,2019-01-29 20:50:00,122,173
2,2019-01-29 20:50:00,2019-01-29 21:00:00,179,201
2,2019-01-29 21:00:00,2019-01-29 21:10:00,117,226
2,2019-01-29 21:10:00,2019-01-29 21:20:00,124,152
2,2019-01-29 21:20:00,2019-01-29 21:30:00,108,149
2,2019-01-29 21:30:00,2019-01-29 21:40:00,73,176
2,2019-01-29 21:40:00,2019-01-29 21:50:00,79,200
2,2019-01-29 21:50:00,2019-01-29 22:00:00,83,157
2,2019-01-29 22:00:00,2019-01-29 22:10:00,57,145
2,2019-01-29 22:10:00,2019-01-29 22:20:00,53,98
2,2019-01-29 22:20:00,2019-01-29 22:30:00,52,116
2,2019-01-29 22:30:00,2019-01-29 22:40:00,38,94
2,2019-01-29 22:40:00,2019-01-29 22:50:00,30,64
2,2019-01-29 22:50:00,2019-01-29 23:00:00,18,57
2,2019-01-29 23:00:00,2019-01-29 23:10:00,8,62
2,2019-01-29 23:10:00,2019-01-29 23:20:00,4,44
2,2019-01-29 23:20:00,2019-01-29 23:30:00,1,41
2,2019-01-29 23:30:00,2019-01-29 23:40:00,0,15
2,2019-01-29 23:40:00,2019-01-29 23:50:00,0,11
2,2019-01-29 23:50:00,2019-01-30 00:00:00,1,9
3,2019-01-29 00:00:00,2019-01-29 00:10:00,0,4
3,2019-01-29 00:10:00,2019-01-29 00:20:00,1,3
3,2019-01-29 00:20:00,2019-01-29 00:30:00,0,1
3,2019-01-29 00:30:00,2019-01-29 00:40:00,0,0
